Content,Label
 rema’s “calm down” was played during the coronation of prince charles iii.,0
" eugene lenn nagbe, liberia maritime authority (lma) boss and chairman of the ruling coalition for democratic change (cdc) special committee for strategy and engagement, has alleged that “senator nyonblee karnga-lawrence was part of the 19 lawmakers who endorsed amb. joseph nyumah boakai in 2017.”",0
 a facebook user claims tuface prays for his wife as she battles cancer.,0
"  a presidential candidate in liberia, cllr. tiawan gongloe claims, “three years ago, a presidential vehicle was caught smuggling drugs, and nothing came out of it.”",0
Obasanjo built ten new power plants.,1
Obasanjo cleared N2.5 trillion in pension debt by passing and implementing pension reforms.,1
Obasanjo licensed GSM in Nigeria.,1
"nigeria’s 2023 general elections have come and gone with sprinkles of victory, controversies, and, expectedly, the circulation of false information. the elections, which produced a new president, 28 governors, 109 senators and 358 members of the house of representatives, were closely monitored by members of the nigeria fact-checkers’ coalition (nfc). the coalition, comprising 12 fact-checking news and research organisations, produced and published fact-checks during the elections. coalition members worked from the two situation rooms in lagos and abuja.",0
 france to pay reparations to colonised african countries.,0
A Twitter user has published a picture purported to be of Nigerian chef Hilda Baci holding a certificate from the Guinness World Record.,0
 a viral tweet stating that 20 nigerians have been publicly executed in saudi arabia after a recent arrest for drug trafficking. ,0
 viral whatsapp message on several safety tips accredited to the national orientation agency (noa).,0
 a viral post on facebook claims that famous actor lateef adedimeji is dead. ,0
"  abu sherif, a liberian journalist, claimed, “prince johnson could not get at least 50% of the total registered votes in nimba county.",0
 peter obi’s legal team comprises only igbo lawyers and is the same legal team representing the ipob leader nnamdi kanu. ,0
 a twitter user claimed 6000 billionaires reside in lagos state.,0
" bola tinubu is doling n20,000 to nigerians as swearing-in ceremony funds.",0
" twitter user shared images of r. kelly performing in prison, suggesting he is selling out shows in the prison yard.",0
" a clip showing fire burning on a body of water, said to be lekki beach.",0
"with only a few weeks to the end of his tenure, president muhammadu buhari and his team have continued to reel out what they considered as major achievements of the government while efforts are on to ramp up some initiatives before leaving office. ",0
 a facebook user claims that exercising and reducing salt and maggi cannot reduce hypertension.,0
" “amos tweh has just announced that boakai would pick jeremiah koung on friday, april 28,” shine liberia blog posted.",0
" numerous reports on social media, as well as some online platforms, says the wife of psg football star achraf hakimi demanded more than half the properties owned by hakimi as part of her divorce settlement, only to be told that the majority of the properties had been registered in the name of hakimi’s mother. ",0
 facebook users shared an image allegedly of okpoko road to commend the anambra state government.   ,0
 social media post suggests that the transfer of joseph ikyegh to port harcourt was done because he ruled on atiku abubakar and peter obi’s petition. ,0
 cashew bark destroys snake venom. ,0
 twitter user ayekooto (@deeoneayekooto) shared a video claiming it is nigeria’s joint armed forces band practising for the swearing-in of president-elect bola tinubu.,0
 taking alcohol makes a man’s penis shrink.,0
 peter obi jets out to london over health issues.,0
"A Facebook user shared screenshots purportedly from different media organisations, including AP, Financial Times, News 24, NDTV and Times of India. In the screenshot, some world leaders had called the 2023 elections a sham and requested the cancellation of the polls. ",0
 nigeria spent n3.63 trillion on debt servicing between january and december 2022. ,0
 the managing editor of the inquirer newspaper claimed that “radio was the first before newspapers came about.”,1
 the united kingdom government has apologised to peter obi over his brief detention at heathrow airport.,0
 a viral whatsapp message says ecobank rewards its clients in the “national government with an $8000 subsidy.”,0
 a facebook group claims they sell the solution to hypertension which is the brahmi medication.,0
" bola tinubu is giving n25,000 as presidential election funds, a viral claim on whatsapp suggested.",0
 Nigerians have passed a vote of no confidence in INEC.,0
 a twitter user shared a video of a young man beaten for allegedly being gay in uganda.,0
 inec has uploaded national assembly election results on the irev portal but has yet to do so for presidential elections.,0
 the bacteria in yoghurt is the same as the one in the vagina.,0
 a viral whatsapp message claims that the government of dubai is giving out $110 as a ramadan relief fund.,0
" pastor enoch adeboye, the general overseer of the redeemed christian church of god (rccg), allegedly led a protest against former president goodluck jonathan in 2014.",0
" “the purported letter from u.s ambassador mccarthy accusing liberians in the usa of spreading information is fake,” says activist martin k.n. kollie",0
" nigeria’s minister of finance, zainab ahmed, recently claimed that the country’s 7.5% vat rate is the lowest in the world.",0
" chris ngige advised apc not to celebrate the presidential election victory, drawing from his legal experience with peter obi.",0
" the president of sierra leone, julius maada bio, has commissioned a brand new freetown international airport in sierra leone.",0
" the family of justice gloria musu-scott, in a recent statement, quotes the ruling party chairman mulbah morlu as saying, “their daughter charloe musu was killed for ritualistic purposes.” ",0
" twitter users have shared a video claiming that police officers colluded with pdp thugs and inec ad-hoc officials to whisk away ballot boxes in ward 20, polling unit 042, port harcourt local government area (phalga) of rivers state, during the governorship elections. ",0
" a broadcast message circulated on social media, particularly whatsapp, implies that the inec’s presiding officer for abia state, professor nnenna oti, stated that the inec chairman, professor mahmood yakubu “directed” her to influence election results in abia state. ",0
 a twitter user @omoelerinjare posted a video stating that the inec collation officer deployed to obingwa lga in abia state was brutalised by pdp thugs for not allowing them to change election results.,1
" a twitter user, chinaza #peterobi-hypeman (@muchtalksblog1), claims the labour party gubernatorial candidate in enugu state, chijioke edeoga, has won the governorship election.",0
 a twitter user alleged that a 19-year-old boy committed suicide by hanging due to peter obi losing the presidential election to bola tinubu. ,0
" a twitter user, @chukzwrld, shared a video claiming that enugu residents camped in the inec office on monday, 20 march 2023, “demanding the restoration of their stolen mandate!”",1
" a nigerian newspaper, tribune, reports that peter mbah of the peoples democratic party (pdp) has won the enugu state gubernatorial election. ",0
" a twitter user, habibu abdulwahab (@sarkiabdulwahab), claims that at just 23 years of age, mr muhammad adamu oyanki has been elected to represent doma north at the nasarawa state house of assembly.",0
 social media user @johnfanimokun shared a video claiming all progressives grand alliance and labour party supporters clashed in anambra state on saturday.,0
" a twitter user @deeoneayekooto claims that jigawa state’s final results have been declared as follows apc 460,302, pdp 275,776.",0
" a twitter user @goldmynetv posted a video of people celebrating in yola, claiming that aishatu dahiru, popularly known as binani, has become the first female governor to be elected.",0
 a twitter user claims hon anthony chinasa abiola is yoruba representing umuahia central constituency in abia state house of assembly under the labour party.,0
" twitter user, kelechi favour (@kclove_diamond), shared an ait video capturing a staff of the independent national electoral commission (inec) caught with ballot papers and election materials in olamaboro, kogi state.",1
" a twitter user, tife (@zeekihodl), claims that olumide oworu is not the inec-approved labour party’s candidate for surulere, lagos state house of assembly. ",1
" a twitter user, chinaza #peterobi-hypeman (@muchtalksblog1), claims that wasiu ayinde, nigerian fuji singer, was among the thugs who came to disrupt the election on saturday.",0
" a twitter user, iperuboy (@iperu_boy), claims that the apc gubernatorial candidate in ogun state, dapo abiodun, led thugs to snatch ballot boxes at iperu, ikenne local government.",0
" twitter users claim alex otti, abia state governorship candidate of the labour party, has been declared the winner. ",0
" dino melaye shared a video of a session in the uk parliament featuring a caption, “game over for the apc as uk parliament confirm elections was rigged.”",0
" a media platform, ogun update, claimed that operatives of the national drug law enforcement (ndlea) had arrested four party agents with over 100 credit cards meant for vote-buying at ibara housing estate in ogun state. ",1
" a twitter user, @pidomnigeria, claimed that the president-elect, bola tinubu, was hospitalised on monday and is in critical condition. ",0
" in a video shared on twitter, some thugs threaten to kill voters if they don’t vote for apc. the incident was reported at pu 039, sabo oniba, ojo, lagos state.",1
" senator dino melaye claims that security forces arrested some thugs associated with apc in lagos state yesterday, march 17.",0
" twitter users claim that thugs have destroyed a polling unit at sangotedo, ajah, in lagos state.",0
"nigeria’s 2023 gubernatorial and state assembly election has begun. to ensure the dispensation of accurate information during this period, dubawa, alongside other partners at the nigerian fact-checkers’ coalition (ncf),  is carrying out live fact-checks to verify misleading information shared on social media, such as twitter and facebook.",0
" social media users share a letter claiming labour party, lagos chapter has replaced gubernatorial candidate gbadebo rhodes-vivour with another. ",0
" a twitter user, @chumaorji3, claimed ‘pdp political thugs’ were caught at isi uzo lga of enugu state.",1
 the viral bloodied image of labour party house of assembly candidate olumide oworu is from the attack on his campaign council. ,0
" the apc women leader, dr betta edu, in a recent interview, claims that the labour party has no governorship candidate in cross river state. she added that her party had won all house representatives seats in the state except in the northern senatorial district.",0
" nigerian professor and dan david prize winner, saheed aderinto, requested peter obi’s mandate from the president-elect, tinubu.",0
 a throwback photo attributed to tinubu and current nigeria’s chief justice has gone viral on twitter.,0
"  viral news articles published by “the indiana express, dhaka tribune” stated that the bangladesh language named: ‘bengali/bangla’ was announced as the official language of sierra leone in 2002 by late former president ahmad tejan kabbah.",0
Viral image of a lady smoking hookah is the deputy governorship candidate of the Labour Party in Lagos.,0
 fasting can be used in the treatment of cancer.,1
" lagos state governor, babajide sanwo-olu, claims his cabinet consists of over 30% women. ",1
" a facebook post, allegedly by bbc, solicits funds for joshua tosin ajayi, who sustained injuries from a quarry accident.",0
" results from the irev portal show that peter obi won 19 states, including the fct.",0
 a newspaper and a pressure group say ameu president alvin attah and amezu president benjamin lartey have both stepped down. ,0
" a twitter user tweeted that over 4,000 couples applied for divorce in january 2023.",0
 africa facts zone claims the labour party (lp) won 42 national assembly seats and seven senate seats.,0
Most guys are not bald naturally  masturbation makes them bald.,0
" a screenshot of a purported ap headline shows the president of the usa, joe biden, calling for the cancellation of nigeria’s presidential election.",0
" a claim is shared on whatsapp that the dss has arrested the presidential candidate of the labour party, peter obi.",0
" ‘former vice president has decided to support cummings following retirement from politics,’ sekou kalasco damaro, presidential aide to weah, alleges.",0
" a facebook user, dan yusufa, claims tinubu is the 16th president of nigeria after securing 25% of votes in 34 of the 36 states, including the fct.",0
" social media users claimed that a protest was staged at the inec office in abuja on monday, february 27, following alleged manipulation of election results.",0
 social media users claim that inec uploaded election results from kano for kaduna polling unit on irev.,1
" a facebook user claimed that inec had suspended elections in yenagoa, esan north, esan south, and igueben following violence in the affected parts.",1
 a tiktok user with the handle celebs za (@celebs_za) shared a video of “elon musk” saying he is building nigeria’s world’s most expensive hotel.,0
" a facebook user, dan yusufa, claims tinubu is the 16th president of nigeria after securing 25% of votes in 34 of the 36 states, including the fct.",0
" a twitter user, senior man (@her_genie), made a post with a pictorial chart of premium times’ election result dashboard revealing several numbers of votes scored by the top four candidates in the presidential election on monday, february 27, 2023.",0
" social media users say the image uploaded on inec’s irev for ekiti polling unit, not the result sheet. ",1
" bashir ahmad, special assistant on digital communications to nigerian president muhammadu buhari, on his twitter handle, claims that apc has won the elections in 14 states, pdp in 7, lp in 4 and nnpp in 1. ",0
" the headline of a news report on ejesgist.ng claims that the presidential candidate of the peoples democratic party (pdp), atiku abubakar, defeated the all progressives congress (apc) candidate, bola tinubu, to win all 20 local government areas in osun state.",0
" a twitter user @drpenking tweeted an image that showed the labour party got 29,568 votes in agege and claimed inec switched the results to apc and reduced the numbers for labour party to 13,270. ",0
 peoples gazette headline reads that soldiers shoot ‘oluomo’ dead at collation centre.,0
" a twitter user, senior man (@her_genie), made a post with a pictorial chart of premium times’ election result dashboard revealing several numbers of votes scored by the top four candidates in the presidential election on Monday, February 27, 2023.",0
"A viral WhatsApp claim has circulated challenging the authenticity of Labour Party’s (LP) votes (11,397) in Ekiti.",0
"An invitation card claiming that Babajide Sanwo-Olu, the Lagos state governor, is holding a dinner and one-on-one conversation with the Igbo captain of industry is doing rounds on WhatsApp.
",0
A one-minute and 38 seconds TikTok video circulating on WhatsApp claims that “Ekiti election 2023 is fake results.,0
"Social media users claimed Peter Obi, the Labour Party’s (LP) presidential candidate, has polled over 1 million votes in Plateau State.",0
A post shared on Facebook claimed that thugs had set fire to shops owned by Igbo traders in Ladipo market in Lagos. The post has also been circulated on WhatsApp.,0
"A Twitter user, @NajibHaruna_, claimed that Ibrahim Bello Muhammad, 27, the newly elected House of Reps member in Kebbi State, is the youngest federal lawmaker in Nigeria’s history.",1
"Bashir Ahmad, Special Assistant on Digital Communications to Nigerian President Muhammadu Buhari, on his Twitter handle, claims that APC has won the elections in 14 states, PDP in 7, LP in 4 and NNPP in 1. ",0
"The headline of  a news report on ejestgist.ng claims that the presidential candidate of the Peoples Democratic Party (PDP), Atiku Abubakar, defeated the All Progressives Congress (APC) candidate, Bola Tinubu, to win all 20 local government areas in Osun State.",0
"A Twitter user @drpenking tweeted an image that showed the Labour Party got 29,568 votes in Agege and claimed INEC switched the results to APC and reduced the numbers for Labour Party to 13,270. ",0
Peoples Gazette headline reads that soldiers shoot ‘Oluomo’ dead at collation centre.,0
" a twitter user drumaru_aj (@princeujay), alleged ekiti election results were uploaded as far back as february 20.",0
 viral video shared by blessing okagbare (@mountain214) claims inec erased election results at 7am today from their portal.,0
 viral whatsapp message and igbo times magazine on facebook claim former president olusegun obasanjo stormed inec’s collation centre in abuja with election results from the 36 states in nigeria. ,0
" a twitter user @chigozielalex claimed that the election did not hold in awo-omamma, oru east local government area of imo state, yet election results have been uploaded.",1
" a twitter user, quinn (@quinn_tweets), shared an image showing the labour party is leading the polls by 36%, followed by the pdp by 27% and the apc by 24%. ",0
  an online post claims that the labour party (lp) has called for the cancellation of the ongoing presidential election as inec cannot upload results from the polling units into its server. ,0
"  there have been viral claims that prof pat utomi, a labour party chieftain, was held hostage by thugs at a collation centre in victoria island, lagos state.",0
"  a viral report claimed operatives of the economic and financial crimes commission (efcc) stormed the residence of peter obi, presidential candidate of the labour party (lp), during the elections. ",0
" a twitter account, pdp new media (pdp_newmedia), claimed that the pdp presidential candidate, atiku abubakar, has secured 25% in about 25 states.",0
" a claim circulates on whatsapp with results that apc and pdp are leading in  kwara, ekiti, osun, ogun and oyo states with 6,111,796 and 4,367,845, respectively.",0
"  a twitter user, comrade moh (@i_am_marwa), claims senator datti baba-ahmed, labour party vp candidate, was voted only by his wife and children at his polling unit.",0
 whatsapp and twitter users claims that inec has extended elections in 16 states.,0
 an apc supporter with the twitter username @tinubufrontier claimed bola tinubu had won about seven local government areas in yobe state. ,0
 an apc supporter with the twitter username @dolusegun claimed thecable’s report on lp performance at gbajabiamila’s polling unit is false.,0
Viral video shared by Blessing Okagbare (@mountain214) claims INEC erased election results at 7am today from their portal.,0
 Viral WhatsApp message and Igbo Times Magazine on Facebook claim former President Olusegun Obasanjo stormed INEC’s collation centre in Abuja with election results from the 36 states in Nigeria. ,0
"A Twitter user @ChigozielAlex claimed that the election did not hold in Awo-Omamma, Oru East Local Government Area of Imo State, yet election results have been uploaded.",1
"A Twitter user, Quinn (@Quinn_Tweets), shared an image showing the Labour Party is leading the polls by 36%, followed by the PDP by 27% and the APC by 24%. ",0
"There have been viral claims that Prof Pat Utomi, a Labour Party Chieftain, was held hostage by thugs at a collation centre in Victoria Island, Lagos state.",0
" A Twitter account, PDP New Media (PDP_NEWMEDIA), claimed that the PDP presidential candidate, Atiku Abubakar, has secured 25% in about 25 states.",0
An online post claims that the Labour Party (LP) has called for the cancellation of the ongoing presidential election as INEC cannot upload results from the polling units into its server. ,0
Reno Omokri posted a  graphic on his Instagram page claiming the PDP presidential candidate is leading with 25% in 25 states.,0
"A viral report claimed operatives of the Economic and Financial Crimes Commission (EFCC) stormed the residence of Peter Obi, presidential candidate of the Labour Party (LP), during the elections. ",0
"A Twitter user, Niyi Akinsiju, with the username  @AgbaakinImodoye, claimed APC has won four local government areas in Lagos state. ",0
A viral claim circulated by social media users on WhatsApp and Twitter claims that INEC has extended elections in 16 states.,0
"A claim circulates on WhatsApp with results that APC and PDP are leading in  Kwara, Ekiti, Osun, Ogun and Oyo states with 6,111,796 and 4,367,845, respectively.",0
"A Twitter user, Comrade Moh (@I_Am_marwa), claims Senator Datti Baba-Ahmed, Labour Party VP candidate, was voted only by his wife and children at his polling unit.",0
"An APC supporter @Tinubufrontier claimed Bola Tinubu had won about seven local government areas in Yobe State. 
",0
An APC supporter @DOlusegun claimed TheCable’s report on LP performance at Gbajabiamila’s polling unit is false.,0
 a twitter user claims that voting is yet to commence in some parts of bayelsa at about 4 pm.,1
"an online report has announced the death of the party chairman of the labour party, representing the karshi district of the federal capital territory (fct), mr valentine onuigbo. the chairman reportedly died in his sleep in the early hours of saturday, february 25. ",1
 some social media users claim the boko haram terrorist group has taken over inec offices in kaduna and kano states.,0
 katsina state police command arrested party agents for attempting to hack into the inec server. ,0
" a video circulating on social media showed the moment president muhammadu buhari voted for the presidential candidate of the labour party, peter obi.",0
" simon ekpa, a pro-biafran agitator, claims voters are not out in igweocha part of rivers state to vote due to the ipob’s sit-at-home order. ",0
" a twitter user, harmless (@harmless12345), claims president buhari’s vote is void. ",0
" economic and financial crimes commission (efcc) storms tinubu’s polling unit in alausa, lagos.",1
" a twitter user urged supporters of labour party presidential candidate, peter obi, to vote overwhelmingly in abuja. the claimant stated that the presidential candidates of apc’s bola tinubu and pdp’s atiku abubakar would not be declared president if they failed to get 25% in the fct.",0
 a facebook user asserts that the former governor godswill akpabio has stepped down for his opponent emmanuel enoidem.,0
 lawmaker ado garba says the law expects an aspiring member of the house of representatives to have n70 million in hard currency to fund their campaign.,0
 social media users say a rivers state politician has been arrested with a huge sum of money purportedly given to him by peoples democratic party (pdp) presidential candidate atiku abubakar.,1
" a twitter user shared an image of the lagos state governor, babajide sanwo-olu, alleging the image was from the labour party in lagos. ",0
 inec will not use university lecturers as returning officers for the 2023 general election.,0
 whatsapp message alleged the independent national electoral commission (inec) is moving people to other polling units to disenfranchise them.,0
" a whatsapp broadcast message, shared multiple times, states that banks are shutting ict services due to the election.",0
 printouts of voter information can be used to vote on election day. ,0
" reno omokri on twitter asserted that civil servants in nigeria earn n18,000 as minimum wage.",0
 facebook page claims the lgbtq+ movement of nigeria has endorsed atiku abubakar for the 2023 presidential elections. ,0
 nigeria’s agricultural revolution has created over 13 million direct and indirect jobs.,0
 a viral post on twitter asserts that the labour party does not have agents for saturday’s election.,0
 a twitter influencer alleged that some european protesters recently harassed godwin obaseki.   ,0
" an alleged picture of ebuka uchendu, a popular tv host putting on the tinubu signature cap as a mark of support has surfaced online.",0
" festus keyamo, a spokesperson of the tinubu/shettima presidential campaign council, posted an image on twitter, claiming that the crowd in the image were from the apc’s presidential campaign in sokoto.",0
" earlier this year, a viral tweet stated that a northern imam, muhammad bin uthman, refers to the killings of christians in southern kaduna as “taming the infidels.” another user of the microblogging service also shared that the cleric said all christians should be removed from power in nigeria.",0
 a viral post claims aphelion is responsible for changes in weather conditions.,0
 whatsapp message alleged the independent national electoral commission (inec) is moving people to other polling units to disenfranchise them.,1
Lagos State is the fifth largest economy in Africa.,0
Lagos State generated N600 million in revenue in 1999. ,0
Lagos State is generating over 50 billion a month.  ,1
The vast majority of Nigerians are young. ,1
" peter obi, the labour party (lp) presidential candidate, said nigeria has a higher infant mortality rate than india.",1
 a viral video on social media platforms alleged the invasion of the national assembly complex by operatives of dss eleven days before the 2023 general election.,0
" a tiktok account okey dubai (@okeydubai1), shared a video of a building on fire that is alleged to be the central bank of nigeria branch in benin, edo state.",0
" a viral tweet asserts that the central bank of nigeria has ordered the shutdown of opay, kuda, and palmpay.",0
"Kunle Uthman, the governorship candidate for the Social Democratic Party, said the environmental impact assessment of Eko Atlantic shows it was a wrong decision.",0
"The governorship candidate of the Peoples Democratic Party, Abdul-Azeez Olajide Adediran, said Lagos is one of the sinking cities in the world.",1
"Kunle Uthman, the gubernatorial candidate for the Social Democratic Party (SDP), claims the constitution does not give a governor the discretion to allocate Local Government funds. ",1
"The gubernatorial candidate of the Labour Party, Gbadebo Rhodes-Vivour, said Lagos has consistently turned down the local government autonomy bill.",1
"The gubernatorial candidate of the Labour Party, Gbadebo Rhodes-Vivour, said, “a lot of Nordic countries are below sea level.”",0
"Funso Doherty, the gubernatorial candidate of the African Democratic Congress (ADC), said the Lagos State Government says out of a 1.7 trillion naira budget, we are spending N1 trillion on capital expenditure.",1
"The candidate of the People’s Democratic Party (PDP), Abdul-Azeez Olajide Adediran (Jandor), said Lagos has a 180km waterfront.",1
"Mr Funso Doherty, the candidate of the African Democratic Congress (ADC), said that the pension industry is about N15 trillion.
",1
"Olajide Adeniran, gubernatorial candidate of the Peoples Democratic Party in Lagos state, said the state sits on 3,577 square kilometres of land in an attempt to correct the male host who said Lagos occupies 1,171 square kilometres of land. ",1
 old photos were recently reshared online depicting massive turnout for the all progressives congress (apc) presidential candidate bola tinubu’s campaign in katsina.,0
 a viral letter accredited to the finland government issued a 48-hour ultimatum to simon ekpa to desist from encouraging nigerians to boycott the election.  ,0
" a twitter user ifedolapo osun – in a viral tweet – shared a video announcement that bola tinubu, the presidential candidate of all progressive congress, is set to marry a second wife on saturday, february 18.",0
 a viral post on instagram by the shaderoom posited that a study revealed links between uv nail polish dryers and cancer-causing mutations in cells.,1
 a twitter user shared a picture of a flooded mud classroom alleged to have happened in nigeria.,0
 users on whatsapp share a video of men flogging a young lady as punishment for allegedly refusing to marry (somewhere in nigeria). ,0
" a twitter page, in an attempt to make a sarcastic comparison, alleged that a photo of some young men is lobi stars football club players sitting in front of a priest at an open ground during their seminar. ",0
" a viral video says us president joe biden condemned male transgenders, saying they can never be women.",0
Nigeria produces less than one million barrels of crude oil daily.,0
Mr Kwankwaso claimed that Nigeria’s oil production quota is more than 2.2 million barrels per day.,0
" using the name of ibrahim babangida, nigeria’s former military leader, a twitter user – in a series of viral tweets – showed support for former president olusegun obasanjo’s public endorsement of peter obi, the presidential candidate of the labour party.",0
" “when the rice took place in 1980, i was only 13 years old,” said president weah on monday, january 30, 2023, during his final state of the nation address for his first term.",0
" modou mbowe, the primary suspect of phone theft in n’yofelleh village, is a police officer.",1
 a whatsapp message containing a link to a website purporting to be the british multinational oil and gas company shell claims that the company offers jobs for skilled and unskilled labourers.,0
 facebook user alleged that peter obi announced aisha yesufu as his vice presidential candidate. ,0
" social media, especially twitter, was awash with claims that popular nigerian songstress, tems, was the first nigerian female artiste to win a grammy award.",0
 a user on twitter shared a picture of nollywood actor osita iheme dressed in the colours of the biafran flag to show support for the secessionist group. ,0
" the doctor-to-patient ratio under george weah is one to 20,000, according to activist martin kollie.",0
 a page on facebook posted a video alleging a shootout between men of the nigeria police force and a gang group. ,0
" ouroboros’ occult vector is an occult sign, and tinubu’s cap suggests he is a member.",0
 a viral whatsapp message claims that the australian government has announced visa sponsorship and jobs in australia for 2023.,0
 wash commission head says weah’s administration reduced open defecation from 42% in 2018 to 38%.,0
" “when i came into office in 2018, only 16% of sierra leoneans had access to electricity,” said president julius maada bio",0
" today’s inflation rate is around 16%, whereas, under the peoples democratic party (pdp) administration, it remained in the single digits. ",0
 ‘dubai is the most visited place on earth.’ – talk show host.,0
 a viral tweet stated that no nigerian university had developed a maize seed for commercial purposes.,0
" nigerian soldiers burn young men alive in orsu, ihiteukwa, in imo state.",0
 the last five-digit of the vin makes you eligible to vote.,0
 consumption of meat and dairy products affects climate change.,1
"Labour Party presidential candidate claimed that apart from Venezuela, Nigeria is the only OPEC nation not meeting its Quota.",0
"Nigeria’s average life expectancy is about 50-something years, and the global average is 72 years. ",1
 63 per cent of Nigerians are poor.,1
 Nigeria has about 60 per cent of youth unemployment.,0
Peter Obi claimed he was awarded the Best governor in Millenium Development Goals (MDGs).,1
There are 20 million out-of-school children in Northern Nigeria.,0
 Seven local governments of Niger State are under the control of Bandits.,1
"Nigeria’s Gross Domestic Product (GDP) per capita in 2015 was $2,550.",0
Nigeria’s total health budget was below N2.5 trillion from 2015 – 2021.,0
"“As of 2015, Nigeria’s total debt stock is about N15 trillion. But today (January 2023), with CBN ways and means, we owe over N75 trillion,” Mr Obi claimed.",0
" dembo ‘by force’ bojang, national president of the national people’s party (npp), has said that all households in kiang are electrified.",0
 a viral post on facebook states that the central bank of nigeria (cbn) will introduce a unified atm card and suspend all banks’ atm cards currently used by customers.,1
"  a twitter user posted a tweet with a picture of a bedridden man in a wheelchair, claiming it is former nigerian goalkeeper peter rufai and suggesting that he is now sick. ",0
" nigeria had the highest inflation rate under obasanjo-atiku, not under buhari.",0
" a twitter user, arch angel jesse halliday (@aajessehalliday), asserted that every candidate ex-president olusegun obasanjo has ever endorsed had won the presidential election.",0
" nigeria is the only opec country, apart from venezuela, that could not meet its oil quota. ",0
 a viral image showing different thumbprint positions classify some as valid and others as invalid. ,0
" president muhammadu buhari did not endorse the apc presidential candidate, bola ahmed tinubu, at the party’s rally in yola, adamawa state.",0
 a user on twitter stated that the presentation ceremony of cristiano ronaldo at al-nassr fc  was viewed more than the fifa world cup finals in qatar. ,0
" “all countries that passed the mcc scorecard received hundreds of millions of dollars, except liberia.”",0
" a tiktok user stated that bola tinubu, in an apc meeting, told his supporters to snatch ballot boxes during elections, with an attached video.",0
" “we (cdc) took over from a place where they (past government, up) had only us$ 27 million for public sector investment.”",0
" bashir ahmad, special assistant to president muhammadu buhari, claims senator aisha binani will become the first female governor in nigeria if she is voted in as the next governor of adamawa state.",0
 a web-based message circulating on whatsapp claims that inec is still recruiting ad-hoc staff for the upcoming 2023 elections.  ,0
" To locate your polling unit, send your PVC 9-digit code to 8014.",0
 home dna test kit now costs £4.99. ,1
 fifa will keep pele’s feet in the museum upon his family’s permission.,0
 a viral tweet stating that digital satellite television (dstv) has bought a license to transmit the saudi professional league (spl) after cristiano ronaldo joined al-nassr. ,0
 people with the aa genotype are prone to sickness during harmattan.,0
" former anambra governor peter obi increased internally generated revenue (igr) from n7 billion to n8 billion within eight years, while nasir el-rufai increased kaduna state igr from n15 billion to n93 billion. ",1
" a twitter user states that prof babagana zulum, the governor of borno state, bought voters’ cards of internally displaced persons (idps) ahead of the 2023 elections. ",0
 63% of Nigerians have no access to basic sanitation.,0
"Presidential aspirant, Bola Tinubu, in a recent interview with Daily Trust made a claim that Lagos State received zero allocation from the Federation Account Allocation Committee during his tenure as the Governor of the state.",0
"Bola Tinubu, in a recent interview with Daily Trust, made a claim that Lagos State is the largest economy in Africa.",0
"A statement, which has gone viral on Facebook and other social media platforms, has a claim that Lai Mohammed, Nigeria’s minister of information, said the government increased fuel and diesel prices so as to reduce accidents and traffic on Nigerian roads. ",0
 A WhatsApp message claims President Buhari said he won’t embark on foreign medical trips.,0
 Donald Trump released the names of corrupt Nigerian politicians and the amount they looted.,0
 A viral video claims that Atiku is the owner of a skyscraper located in the United Arab Emirates.,0
"A Facebook page claimed that popular American TV Host, Steve Harvey, is in Nigeria to support the Presidential candidate of the Labour Party, Peter Obi",0
" Joe Igbokwe, a chieftain of the ruling All Progressives Congress (APC), shared the photo of a tweet purportedly made by Atiku Abubakar, presidential candidate of the Peoples Democratic Party (PDP). The tweet had quoted Atiku as saying he gifted $10 million to Bishop David Oyedepo after the cleric prayed for him.",0
"A photo of a man in Biafran apparel, standing on Nigeria’s flag at an event which looks like a protest ground outside Nigeria, has a caption that suggests the person is Oseloka Obi, son of a frontline presidential candidate, Peter Obi. ",0
" Reno Omokri, a staunch PDP member, joined Tinubu’s supporters in London.",0
 youths aged between 15 and 35 account for over 65 per cent or around 130 million of nigeria’s 200 million population. ,0
" “under president george weah, the inflation rate has gone up,” a tv anchor in nigeria asserts.",0
 a viral tweet claims the 2019/2020 best graduating student from the department of geology at the obafemi awolowo university (oau) had second-class lower.,1
"The Vice Presidential candidate of the All Progressives Congress, Kashim Shettima, said Lagos State is the third largest economy in Africa. According to Shettima, when his principal, Bola Tinubu, was governor of Lagos State in 1999, the state earned a measly sum of 700 million monthly as internally generated revenue. Now Lagos is earning 51 billion as its internally generated revenue. He stated this while giving a speech at the 2022 Nigerian Bar Association Annual General Conference.",0
"Joe Igbokwe, a chieftain of All Progressives Congress (APC), shared a breakdown of votes reportedly scored by Bola Tinubu, ex-Lagos governor, in each state at the presidential primary of the APC. The data was sectioned into the six geopolitical zones, allocating different percentages of votes to different states. From the figures shared, Lagos State scored 91.6%",0
"A LinkedIn user, EkeneDiliChukwu Okafor, posted a video on his timeline alleging that Orji Uzor Kalu, a serving Senator and former Governor of Abia State, is hiding stacks of money in his house. ",0
"Charles Oputa (Charly Boy), a Nigerian entertainer and Mike Asukwo, a popular cartoonist, re-shared a video which showed international Hollywood actors holding placards that display support for the Labour Party presidential candidate, Peter Obi. While the video was only re-shared by the two influencers, supporting captions misled members of the public. ",0
