Content,Label
a facebook user posted a picture of a pilot adeola ogunmola sowemimo claiming she is the first nigerian female pilot at qatar airways and the first female nigerian pilot to fly the boeing 787,1
a senior strategist on the campaign team of the collaborating political party cpp george wisner claimed cllr sayma syrenius cephus former solicitor general of liberia and nathaniel mcgill former minister of state and chief of staff of liberias president george m weah were fired,0
there have been social media claims that the military junta in the country has arrested the nigerien finance minister for connection with money laundering,0
a facebook page claimed that a nigerian company is producing warship vehicles for military procurement by the nigerian defense force and other countries,1
a facebook user urged the public to avoid eating noodles because it has no nutritional value and can be harmful,1
a twitter user claimed that all ukfunded projects including the fqe free quality education has been immediately suspended by the foreign commonwealth and development office fcdo,0
a website purporting to be owned by the africell network is said to offer free data to old customers,0
vice chairman of liberia anti corruption commission kanio bai gbala says he heard the former vice president in a viral video in bong county accusing president weah of selling kush to young people,0
online users claimed that one of the worlds leading courier companies dhl plans to shut down its operations in sierra leone,0
the presidential hopeful and political leader of the movement for progressive change mpc simeon freeman has said liberia has the highest rate of rainfall in the world,0
a tiktok video shows where stars planets and comets are seemingly falling into ekiti state university eksu premises,0
there have been online and blog reports that a nigerian killed a lion with his bare hands,0
a facebook user posits that justin bieber is dead,0
various news reports claim that a firstclass business administration graduate of the university of ibadan was beaten to death for stealing bread in bayelsa state,0
several users have shared a document on whatsapp from the electoral commission for sierra leone ecsl claiming that it is the disaggregated result of the just concluded general elections,0
a viral video on youtube and whatsapp claims that an apc member of parliament elect has disagreed with his partys position to boycott parliament,0
jackie chan and his daughter cry while viewing his old movies,0
mental health issues are not common,0
mental health issues cant affect me,0
people with mental health issues are violent or mad,0
panic attacks can be fatal,0
children dont experience mental health issues,0
people with mental health issues cant keep a job or live normal lives,0
people with mental health issues are weak or lack willpower,0
mental health issues are permanent,0
people with mental health issues are possessed,0
a viral flier on social media facebook whatsapp and messenger groups has named henry p costa and rivergee county senator jonathan boycharles sogbie as the standard bearer and vice standardbearer of the all liberian party alp in the upcoming liberian elections,0
the government of the united states of america and the us embassy in freetown will not endorse the recently announced presidential poll results that declared the incumbent president of sierra leone the winner of the june 24 2023 polls,0
eu eom has legally endorsed president bio as the elected leader of the republic of sierra leone a viral statement suggests,0
finance and development planning minister samuel tweah and liberia maritime authority commissioner eugene lenn nagbe claimed the invincible sports park was constructed by president weah and his friends,0
the apc leader samura kamara in a viral press statement has conceded defeat to the incumbent president julius maada bio,0
kenyas national electricity grid mix is 92 green,1
a viral tweet by we yone newspaper alleges that the headquarters of the main opposition party all peoples congress apc has been attacked by armed military men who fired multiple tear gas and ammunition into the partys office,1
a supposed front page of a popular newspaper in sierra leone ayv newspaper has gone viral with a banner headline interreligious council congratulates presidentelect dr samura m kamara the headline story is part of the june 26 edition of the africa young voices newspaper ayvnews,0
daily trust reported that the federal government through the revenue mobilisation allocation and fiscal commission rmafc has approved a 114 salary increase for all elected politicians in nigeria,0
fortytwo malaria drugs have been banned by the european union,0
a facebook user claims that popular hollywood actor jeanclaude van damme has passed after battling a stroke,0
caim a facebook page makoni times posted a picture claiming that the apc chairman in kailahun was shot dead a screenshot of the post showed a bloody body lying under a mango tree the post has since gone viral on another platform whatsapp,0
an unsigned and unstamped press statement has recently gone viral supposedly authored by the main opposition party leader dr samura kamara the letter in part states the apc party is on a firm path to an irreversible victory we will therefore not accept any skewed results,1
a news portal concord times alleges that ecsl staff allowed people to vote without accreditation,0
an image containing alleged results of the sierra leone election 2023 has gone viral on social media with a twitter user congratulating the all peoples congress presidential candidate dr samura kamara for winning the elections the viral results contained election figures from kenema kambia and karene districts,0
a voice note has been shared multiple times on social media in which the deputy publicity secretary of the apc mohamed pope kamara is heard saying that 80 of the polling centres did not start voting at 7am according to him that was part of the strategy by the ecsl and the incumbent slpp to frustrate voters from their strongholds,1
the apc leader samura kamara in a viral press statement has conceded defeat to the incumbent president julius maada bio,0
a viral tweet by we yone newspaper alleges that the headquarters of the main opposition party all peoples congress apc has been attacked by armed military men who fired multiple tear gas and ammunition into the partys office,1
a facebook page makoni times posted a picture claiming that the apc chairman in kailahun was shot dead a screenshot of the post showed a bloody body lying under a mango tree the post has since gone viral on another platform whatsapp,0
a news portal concord times alleges that ecsl staff allowed people to vote without accreditation,0
an image containing alleged results of the sierra leone election 2023 has gone viral on social media with a twitter user congratulating the all peoples congress presidential candidate dr samura kamara for winning the elections the viral results contained election figures from kenema kambia and karene districts,0
a voice note has been shared multiple times on social media in which the deputy publicity secretary of the apc mohamed pope kamara is heard saying that 80 of the polling centres did not start polling at 7 am according to him that was part of the strategy by the ecsl and the incumbent slpp to frustrate voters from their strongholds,1
a twitter user touyuba posted a video of tens of protesters marching on the streets of makeni and accusing the ecsl of denying them their constitutional right to vote because their names could not be found in the register,1
st joseph primary school polling station in central freetown is yet to start voting more than an hour after ecsl voting time officially ended,1
a facebook user prime salome claims the electoral commission in sierra leone participates in electoral fraud by registering minors to vote in the election he shared images of minors voters cards and accused the commission of wanting to aid the peoples party presidential candidate julius maada bio to win the election,0
a man allegedly affiliated with the slpp has been caught with prevoted ballot papers in makeni the video has gone viral on whatsapp with reports suggesting the police have arrested him after a chaotic scene,1
an online media platform sierraloaded has alleged on facebook that 100 ballot papers had gone missing at the fssg polling centre,0
a viral press statement claims that the former mayor of freetown yvonne akisawyerr is calling for the boycott of the rigged election,0
a tiktok video showing a man dressed in a military uniform warned that if there is no free and fair election in sierra leone his troops will take over after 24 hours,0
a twitter user touyuba posted a video of tens of protesters marching on the streets of makeni and accusing the ecsl of denying them their constitutional right to vote because their names could not be found in the register,1
st joseph primary school polling station in central freetown is yet to start voting more than an hour after ecsl voting time officially ended,1
an online media platform sierraloaded has alleged on facebook that 100 ballot papers had gone missing at the fssg polling centre,1
a viral press statement claims that the former mayor of freetown yvonne akisawyerr is calling for the boycott of the rigged election,0
a tiktok video showing a man dressed in a military uniform warned that if there is no free and fair election in sierra leone his troops will take over after 24 hours,0
the president of the federation of motorcyclist and tricyclist unions fomtul of liberia claims that over 230000 registered motorcyclists and tricycle operators are in liberia,0
a facebook user posits that the sweden sports federation has finally accepted and has declared sex as a sport,0
a viral social media post suggests that the national elections commission nec of liberia and the liberia revenue authority lra are recruiting new staff,0
inec chairman admits declaring blurred results together with another 20000 in court,0
by varney dukuly and jackson c clay jr,0
british petroleum is one of the worst polluters in the world,1
the worlds first electrified road is in sweden it charges electric cars as they drive along it,1
dss recovers monies stashed in emefieles house,0
senator prince johnson of nimba county claimed the coalition for democratic change cdc government printed l 64 billion and kept it,0
on wednesday june 14 social media users circulated an undated press release from the central bank of nigeria cbn titled new policy actions in the foreign exchange market they claimed the countrys apex bank recently released the statement,0
in 2022 the ghanaian congress both the lower and the upper house put a vote of no confidence against the finance minister said dominic nimely president of the patriotic entrepreneurs of liberia,0
we increased the ability of poor and rural nigerians to earn a living buhari,0
we provided more food for millions in our villages buhari,0
we have been able to reduce the incidences of banditry terrorism armed robbery and other criminal activities buhari,1
george weah had won every other election in grand bassa county in the absence of counselor charles brumskine now deceased said assistant minister esiaka sheriff,0
a twitter user says a video in which some children are seen mistreating a sleeping elephant took place in port harcourt nigeria,0
tiktoker abdulai bangura17 shared a tweet on tiktok stating that the political parties regulation commission pprc has stopped the all people congress party apc from holding campaign rallies,0
a viral whatsapp post calls for applications from interested citizens to conduct the june 24 2023 multitier polls the message is alleged to emanate from the electoral commission of sierra leone,0
the current opposition members are all former government officials said jefferson koijee the mayor of monrovia and secretary of mr weahs congress for democratic change,0
the rise in inflation rate is a global challenge due to covid19 and is not peculiar to nigeria,0
glutathione iv therapy for skin whitening has no side effects,0
when the unity party was exiting in 2017 inflation was 30 said randall dobayou a stalwart of the cdc and deputy director for the environmental protection agency,0
several graphics shared on users whatsapp statuses claimed that president bola tinubu plans to reduce the monthly allowance allocated to members of the nigerian youth service corps nysc,0
remas calm down was played during the coronation of prince charles iii,0
eugene lenn nagbe liberia maritime authority lma boss and chairman of the ruling coalition for democratic change cdc special committee for strategy and engagement has alleged that senator nyonblee karngalawrence was part of the 19 lawmakers who endorsed amb joseph nyumah boakai in 2017,0
a facebook user claims tuface prays for his wife as she battles cancer,0
a presidential candidate in liberia cllr tiawan gongloe claims three years ago a presidential vehicle was caught smuggling drugs and nothing came out of it,0
obasanjo built ten new power plants,1
obasanjo cleared n25 trillion in pension debt by passing and implementing pension reforms,1
obasanjo licensed gsm in nigeria,1
nigerias 2023 general elections have come and gone with sprinkles of victory controversies and expectedly the circulation of false information the elections which produced a new president 28 governors 109 senators and 358 members of the house of representatives were closely monitored by members of the nigeria factcheckers coalition nfc the coalition comprising 12 factchecking news and research organisations produced and published factchecks during the elections coalition members worked from the two situation rooms in lagos and abuja,0
france to pay reparations to colonised african countries,0
a twitter user has published a picture purported to be of nigerian chef hilda baci holding a certificate from the guinness world record,0
a viral tweet stating that 20 nigerians have been publicly executed in saudi arabia after a recent arrest for drug trafficking,0
viral whatsapp message on several safety tips accredited to the national orientation agency noa,0
a viral post on facebook claims that famous actor lateef adedimeji is dead,0
abu sherif a liberian journalist claimed prince johnson could not get at least 50 of the total registered votes in nimba county,0
peter obis legal team comprises only igbo lawyers and is the same legal team representing the ipob leader nnamdi kanu,0
a twitter user claimed 6000 billionaires reside in lagos state,0
bola tinubu is doling n20000 to nigerians as swearingin ceremony funds,0
twitter user shared images of r kelly performing in prison suggesting he is selling out shows in the prison yard,0
a clip showing fire burning on a body of water said to be lekki beach,0
with only a few weeks to the end of his tenure president muhammadu buhari and his team have continued to reel out what they considered as major achievements of the government while efforts are on to ramp up some initiatives before leaving office,0
a facebook user claims that exercising and reducing salt and maggi cannot reduce hypertension,0
amos tweh has just announced that boakai would pick jeremiah koung on friday april 28 shine liberia blog posted,0
numerous reports on social media as well as some online platforms says the wife of psg football star achraf hakimi demanded more than half the properties owned by hakimi as part of her divorce settlement only to be told that the majority of the properties had been registered in the name of hakimis mother,0
facebook users shared an image allegedly of okpoko road to commend the anambra state government,0
social media post suggests that the transfer of joseph ikyegh to port harcourt was done because he ruled on atiku abubakar and peter obis petition,0
cashew bark destroys snake venom,0
twitter user ayekooto deeoneayekooto shared a video claiming it is nigerias joint armed forces band practising for the swearingin of presidentelect bola tinubu,0
taking alcohol makes a mans penis shrink,0
peter obi jets out to london over health issues,0
a facebook user shared screenshots purportedly from different media organisations including ap financial times news 24 ndtv and times of india in the screenshot some world leaders had called the 2023 elections a sham and requested the cancellation of the polls,0
nigeria spent n363 trillion on debt servicing between january and december 2022,0
the managing editor of the inquirer newspaper claimed that radio was the first before newspapers came about,1
the united kingdom government has apologised to peter obi over his brief detention at heathrow airport,0
a viral whatsapp message says ecobank rewards its clients in the national government with an 8000 subsidy,0
a facebook group claims they sell the solution to hypertension which is the brahmi medication,0
bola tinubu is giving n25000 as presidential election funds a viral claim on whatsapp suggested,0
nigerians have passed a vote of no confidence in inec,0
a twitter user shared a video of a young man beaten for allegedly being gay in uganda,0
inec has uploaded national assembly election results on the irev portal but has yet to do so for presidential elections,0
the bacteria in yoghurt is the same as the one in the vagina,0
a viral whatsapp message claims that the government of dubai is giving out 110 as a ramadan relief fund,0
pastor enoch adeboye the general overseer of the redeemed christian church of god rccg allegedly led a protest against former president goodluck jonathan in 2014,0
the purported letter from us ambassador mccarthy accusing liberians in the usa of spreading information is fake says activist martin kn kollie,0
nigerias minister of finance zainab ahmed recently claimed that the countrys 75 vat rate is the lowest in the world,0
chris ngige advised apc not to celebrate the presidential election victory drawing from his legal experience with peter obi,0
the president of sierra leone julius maada bio has commissioned a brand new freetown international airport in sierra leone,0
the family of justice gloria mususcott in a recent statement quotes the ruling party chairman mulbah morlu as saying their daughter charloe musu was killed for ritualistic purposes,0
twitter users have shared a video claiming that police officers colluded with pdp thugs and inec adhoc officials to whisk away ballot boxes in ward 20 polling unit 042 port harcourt local government area phalga of rivers state during the governorship elections,0
a broadcast message circulated on social media particularly whatsapp implies that the inecs presiding officer for abia state professor nnenna oti stated that the inec chairman professor mahmood yakubu directed her to influence election results in abia state,0
a twitter user omoelerinjare posted a video stating that the inec collation officer deployed to obingwa lga in abia state was brutalised by pdp thugs for not allowing them to change election results,1
a twitter user chinaza peterobihypeman muchtalksblog1 claims the labour party gubernatorial candidate in enugu state chijioke edeoga has won the governorship election,0
a twitter user alleged that a 19yearold boy committed suicide by hanging due to peter obi losing the presidential election to bola tinubu,0
a twitter user chukzwrld shared a video claiming that enugu residents camped in the inec office on monday 20 march 2023 demanding the restoration of their stolen mandate,1
a nigerian newspaper tribune reports that peter mbah of the peoples democratic party pdp has won the enugu state gubernatorial election,0
a twitter user habibu abdulwahab sarkiabdulwahab claims that at just 23 years of age mr muhammad adamu oyanki has been elected to represent doma north at the nasarawa state house of assembly,0
social media user johnfanimokun shared a video claiming all progressives grand alliance and labour party supporters clashed in anambra state on saturday,0
a twitter user deeoneayekooto claims that jigawa states final results have been declared as follows apc 460302 pdp 275776,0
a twitter user goldmynetv posted a video of people celebrating in yola claiming that aishatu dahiru popularly known as binani has become the first female governor to be elected,0
a twitter user claims hon anthony chinasa abiola is yoruba representing umuahia central constituency in abia state house of assembly under the labour party,0
twitter user kelechi favour kclove_diamond shared an ait video capturing a staff of the independent national electoral commission inec caught with ballot papers and election materials in olamaboro kogi state,1
a twitter user tife zeekihodl claims that olumide oworu is not the inecapproved labour partys candidate for surulere lagos state house of assembly,1
a twitter user chinaza peterobihypeman muchtalksblog1 claims that wasiu ayinde nigerian fuji singer was among the thugs who came to disrupt the election on saturday,0
a twitter user iperuboy iperu_boy claims that the apc gubernatorial candidate in ogun state dapo abiodun led thugs to snatch ballot boxes at iperu ikenne local government,0
twitter users claim alex otti abia state governorship candidate of the labour party has been declared the winner,0
dino melaye shared a video of a session in the uk parliament featuring a caption game over for the apc as uk parliament confirm elections was rigged,0
a media platform ogun update claimed that operatives of the national drug law enforcement ndlea had arrested four party agents with over 100 credit cards meant for votebuying at ibara housing estate in ogun state,1
a twitter user pidomnigeria claimed that the presidentelect bola tinubu was hospitalised on monday and is in critical condition,0
in a video shared on twitter some thugs threaten to kill voters if they dont vote for apc the incident was reported at pu 039 sabo oniba ojo lagos state,1
senator dino melaye claims that security forces arrested some thugs associated with apc in lagos state yesterday march 17,0
twitter users claim that thugs have destroyed a polling unit at sangotedo ajah in lagos state,0
nigerias 2023 gubernatorial and state assembly election has begun to ensure the dispensation of accurate information during this period dubawa alongside other partners at the nigerian factcheckers coalition ncf is carrying out live factchecks to verify misleading information shared on social media such as twitter and facebook,0
social media users share a letter claiming labour party lagos chapter has replaced gubernatorial candidate gbadebo rhodesvivour with another,0
a twitter user chumaorji3 claimed pdp political thugs were caught at isi uzo lga of enugu state,1
the viral bloodied image of labour party house of assembly candidate olumide oworu is from the attack on his campaign council,0
the apc women leader dr betta edu in a recent interview claims that the labour party has no governorship candidate in cross river state she added that her party had won all house representatives seats in the state except in the northern senatorial district,0
nigerian professor and dan david prize winner saheed aderinto requested peter obis mandate from the presidentelect tinubu,0
a throwback photo attributed to tinubu and current nigerias chief justice has gone viral on twitter,0
viral news articles published by the indiana express dhaka tribune stated that the bangladesh language named bengalibangla was announced as the official language of sierra leone in 2002 by late former president ahmad tejan kabbah,0
viral image of a lady smoking hookah is the deputy governorship candidate of the labour party in lagos,0
fasting can be used in the treatment of cancer,1
lagos state governor babajide sanwoolu claims his cabinet consists of over 30 women,1
a facebook post allegedly by bbc solicits funds for joshua tosin ajayi who sustained injuries from a quarry accident,0
results from the irev portal show that peter obi won 19 states including the fct,0
a newspaper and a pressure group say ameu president alvin attah and amezu president benjamin lartey have both stepped down,0
a twitter user tweeted that over 4000 couples applied for divorce in january 2023,0
africa facts zone claims the labour party lp won 42 national assembly seats and seven senate seats,0
most guys are not bald naturally masturbation makes them bald,0
a screenshot of a purported ap headline shows the president of the usa joe biden calling for the cancellation of nigerias presidential election,0
a claim is shared on whatsapp that the dss has arrested the presidential candidate of the labour party peter obi,0
former vice president has decided to support cummings following retirement from politics sekou kalasco damaro presidential aide to weah alleges,0
a facebook user dan yusufa claims tinubu is the 16th president of nigeria after securing 25 of votes in 34 of the 36 states including the fct,0
social media users claimed that a protest was staged at the inec office in abuja on monday february 27 following alleged manipulation of election results,0
social media users claim that inec uploaded election results from kano for kaduna polling unit on irev,1
a facebook user claimed that inec had suspended elections in yenagoa esan north esan south and igueben following violence in the affected parts,1
a tiktok user with the handle celebs za celebs_za shared a video of elon musk saying he is building nigerias worlds most expensive hotel,0
a facebook user dan yusufa claims tinubu is the 16th president of nigeria after securing 25 of votes in 34 of the 36 states including the fct,0
a twitter user senior man her_genie made a post with a pictorial chart of premium times election result dashboard revealing several numbers of votes scored by the top four candidates in the presidential election on monday february 27 2023,0
social media users say the image uploaded on inecs irev for ekiti polling unit not the result sheet,1
bashir ahmad special assistant on digital communications to nigerian president muhammadu buhari on his twitter handle claims that apc has won the elections in 14 states pdp in 7 lp in 4 and nnpp in 1,0
the headline of a news report on ejesgistng claims that the presidential candidate of the peoples democratic party pdp atiku abubakar defeated the all progressives congress apc candidate bola tinubu to win all 20 local government areas in osun state,0
a twitter user drpenking tweeted an image that showed the labour party got 29568 votes in agege and claimed inec switched the results to apc and reduced the numbers for labour party to 13270,0
peoples gazette headline reads that soldiers shoot oluomo dead at collation centre,0
a twitter user senior man her_genie made a post with a pictorial chart of premium times election result dashboard revealing several numbers of votes scored by the top four candidates in the presidential election on monday february 27 2023,0
a viral whatsapp claim has circulated challenging the authenticity of labour partys lp votes 11397 in ekiti,0
an invitation card claiming that babajide sanwoolu the lagos state governor is holding a dinner and oneonone conversation with the igbo captain of industry is doing rounds on whatsapp,0
a oneminute and 38 seconds tiktok video circulating on whatsapp claims that ekiti election 2023 is fake results,0
social media users claimed peter obi the labour partys lp presidential candidate has polled over 1 million votes in plateau state,0
a post shared on facebook claimed that thugs had set fire to shops owned by igbo traders in ladipo market in lagos the post has also been circulated on whatsapp,0
a twitter user najibharuna_ claimed that ibrahim bello muhammad 27 the newly elected house of reps member in kebbi state is the youngest federal lawmaker in nigerias history,1
bashir ahmad special assistant on digital communications to nigerian president muhammadu buhari on his twitter handle claims that apc has won the elections in 14 states pdp in 7 lp in 4 and nnpp in 1,0
the headline of a news report on ejestgistng claims that the presidential candidate of the peoples democratic party pdp atiku abubakar defeated the all progressives congress apc candidate bola tinubu to win all 20 local government areas in osun state,0
a twitter user drpenking tweeted an image that showed the labour party got 29568 votes in agege and claimed inec switched the results to apc and reduced the numbers for labour party to 13270,0
peoples gazette headline reads that soldiers shoot oluomo dead at collation centre,0
a twitter user drumaru_aj princeujay alleged ekiti election results were uploaded as far back as february 20,0
viral video shared by blessing okagbare mountain214 claims inec erased election results at 7am today from their portal,0
viral whatsapp message and igbo times magazine on facebook claim former president olusegun obasanjo stormed inecs collation centre in abuja with election results from the 36 states in nigeria,0
a twitter user chigozielalex claimed that the election did not hold in awoomamma oru east local government area of imo state yet election results have been uploaded,1
a twitter user quinn quinn_tweets shared an image showing the labour party is leading the polls by 36 followed by the pdp by 27 and the apc by 24,0
an online post claims that the labour party lp has called for the cancellation of the ongoing presidential election as inec cannot upload results from the polling units into its server,0
there have been viral claims that prof pat utomi a labour party chieftain was held hostage by thugs at a collation centre in victoria island lagos state,0
a viral report claimed operatives of the economic and financial crimes commission efcc stormed the residence of peter obi presidential candidate of the labour party lp during the elections,0
a twitter account pdp new media pdp_newmedia claimed that the pdp presidential candidate atiku abubakar has secured 25 in about 25 states,0
a claim circulates on whatsapp with results that apc and pdp are leading in kwara ekiti osun ogun and oyo states with 6111796 and 4367845 respectively,0
a twitter user comrade moh i_am_marwa claims senator datti babaahmed labour party vp candidate was voted only by his wife and children at his polling unit,0
whatsapp and twitter users claims that inec has extended elections in 16 states,0
an apc supporter with the twitter username tinubufrontier claimed bola tinubu had won about seven local government areas in yobe state,0
an apc supporter with the twitter username dolusegun claimed thecables report on lp performance at gbajabiamilas polling unit is false,0
viral video shared by blessing okagbare mountain214 claims inec erased election results at 7am today from their portal,0
viral whatsapp message and igbo times magazine on facebook claim former president olusegun obasanjo stormed inecs collation centre in abuja with election results from the 36 states in nigeria,0
a twitter user chigozielalex claimed that the election did not hold in awoomamma oru east local government area of imo state yet election results have been uploaded,1
a twitter user quinn quinn_tweets shared an image showing the labour party is leading the polls by 36 followed by the pdp by 27 and the apc by 24,0
there have been viral claims that prof pat utomi a labour party chieftain was held hostage by thugs at a collation centre in victoria island lagos state,0
a twitter account pdp new media pdp_newmedia claimed that the pdp presidential candidate atiku abubakar has secured 25 in about 25 states,0
an online post claims that the labour party lp has called for the cancellation of the ongoing presidential election as inec cannot upload results from the polling units into its server,0
reno omokri posted a graphic on his instagram page claiming the pdp presidential candidate is leading with 25 in 25 states,0
a viral report claimed operatives of the economic and financial crimes commission efcc stormed the residence of peter obi presidential candidate of the labour party lp during the elections,0
a twitter user niyi akinsiju with the username agbaakinimodoye claimed apc has won four local government areas in lagos state,0
a viral claim circulated by social media users on whatsapp and twitter claims that inec has extended elections in 16 states,0
a claim circulates on whatsapp with results that apc and pdp are leading in kwara ekiti osun ogun and oyo states with 6111796 and 4367845 respectively,0
a twitter user comrade moh i_am_marwa claims senator datti babaahmed labour party vp candidate was voted only by his wife and children at his polling unit,0
an apc supporter tinubufrontier claimed bola tinubu had won about seven local government areas in yobe state,0
an apc supporter dolusegun claimed thecables report on lp performance at gbajabiamilas polling unit is false,0
a twitter user claims that voting is yet to commence in some parts of bayelsa at about 4 pm,1
an online report has announced the death of the party chairman of the labour party representing the karshi district of the federal capital territory fct mr valentine onuigbo the chairman reportedly died in his sleep in the early hours of saturday february 25,1
some social media users claim the boko haram terrorist group has taken over inec offices in kaduna and kano states,0
katsina state police command arrested party agents for attempting to hack into the inec server,0
a video circulating on social media showed the moment president muhammadu buhari voted for the presidential candidate of the labour party peter obi,0
simon ekpa a probiafran agitator claims voters are not out in igweocha part of rivers state to vote due to the ipobs sitathome order,0
a twitter user harmless harmless12345 claims president buharis vote is void,0
economic and financial crimes commission efcc storms tinubus polling unit in alausa lagos,1
a twitter user urged supporters of labour party presidential candidate peter obi to vote overwhelmingly in abuja the claimant stated that the presidential candidates of apcs bola tinubu and pdps atiku abubakar would not be declared president if they failed to get 25 in the fct,0
a facebook user asserts that the former governor godswill akpabio has stepped down for his opponent emmanuel enoidem,0
lawmaker ado garba says the law expects an aspiring member of the house of representatives to have n70 million in hard currency to fund their campaign,0
social media users say a rivers state politician has been arrested with a huge sum of money purportedly given to him by peoples democratic party pdp presidential candidate atiku abubakar,1
a twitter user shared an image of the lagos state governor babajide sanwoolu alleging the image was from the labour party in lagos,0
inec will not use university lecturers as returning officers for the 2023 general election,0
whatsapp message alleged the independent national electoral commission inec is moving people to other polling units to disenfranchise them,0
a whatsapp broadcast message shared multiple times states that banks are shutting ict services due to the election,0
printouts of voter information can be used to vote on election day,0
reno omokri on twitter asserted that civil servants in nigeria earn n18000 as minimum wage,0
facebook page claims the lgbtq movement of nigeria has endorsed atiku abubakar for the 2023 presidential elections,0
nigerias agricultural revolution has created over 13 million direct and indirect jobs,0
a viral post on twitter asserts that the labour party does not have agents for saturdays election,0
a twitter influencer alleged that some european protesters recently harassed godwin obaseki,0
an alleged picture of ebuka uchendu a popular tv host putting on the tinubu signature cap as a mark of support has surfaced online,0
festus keyamo a spokesperson of the tinubushettima presidential campaign council posted an image on twitter claiming that the crowd in the image were from the apcs presidential campaign in sokoto,0
earlier this year a viral tweet stated that a northern imam muhammad bin uthman refers to the killings of christians in southern kaduna as taming the infidels another user of the microblogging service also shared that the cleric said all christians should be removed from power in nigeria,0
a viral post claims aphelion is responsible for changes in weather conditions,0
whatsapp message alleged the independent national electoral commission inec is moving people to other polling units to disenfranchise them,1
lagos state is the fifth largest economy in africa,0
lagos state generated n600 million in revenue in 1999,0
lagos state is generating over 50 billion a month,1
the vast majority of nigerians are young,1
peter obi the labour party lp presidential candidate said nigeria has a higher infant mortality rate than india,1
a viral video on social media platforms alleged the invasion of the national assembly complex by operatives of dss eleven days before the 2023 general election,0
a tiktok account okey dubai okeydubai1 shared a video of a building on fire that is alleged to be the central bank of nigeria branch in benin edo state,0
a viral tweet asserts that the central bank of nigeria has ordered the shutdown of opay kuda and palmpay,0
kunle uthman the governorship candidate for the social democratic party said the environmental impact assessment of eko atlantic shows it was a wrong decision,0
the governorship candidate of the peoples democratic party abdulazeez olajide adediran said lagos is one of the sinking cities in the world,1
kunle uthman the gubernatorial candidate for the social democratic party sdp claims the constitution does not give a governor the discretion to allocate local government funds,1
the gubernatorial candidate of the labour party gbadebo rhodesvivour said lagos has consistently turned down the local government autonomy bill,1
the gubernatorial candidate of the labour party gbadebo rhodesvivour said a lot of nordic countries are below sea level,0
funso doherty the gubernatorial candidate of the african democratic congress adc said the lagos state government says out of a 17 trillion naira budget we are spending n1 trillion on capital expenditure,1
the candidate of the peoples democratic party pdp abdulazeez olajide adediran jandor said lagos has a 180km waterfront,1
mr funso doherty the candidate of the african democratic congress adc said that the pension industry is about n15 trillion,1
olajide adeniran gubernatorial candidate of the peoples democratic party in lagos state said the state sits on 3577 square kilometres of land in an attempt to correct the male host who said lagos occupies 1171 square kilometres of land,1
old photos were recently reshared online depicting massive turnout for the all progressives congress apc presidential candidate bola tinubus campaign in katsina,0
a viral letter accredited to the finland government issued a 48hour ultimatum to simon ekpa to desist from encouraging nigerians to boycott the election,0
a twitter user ifedolapo osun in a viral tweet shared a video announcement that bola tinubu the presidential candidate of all progressive congress is set to marry a second wife on saturday february 18,0
a viral post on instagram by the shaderoom posited that a study revealed links between uv nail polish dryers and cancercausing mutations in cells,1
a twitter user shared a picture of a flooded mud classroom alleged to have happened in nigeria,0
users on whatsapp share a video of men flogging a young lady as punishment for allegedly refusing to marry somewhere in nigeria,0
a twitter page in an attempt to make a sarcastic comparison alleged that a photo of some young men is lobi stars football club players sitting in front of a priest at an open ground during their seminar,0
a viral video says us president joe biden condemned male transgenders saying they can never be women,0
nigeria produces less than one million barrels of crude oil daily,0
mr kwankwaso claimed that nigerias oil production quota is more than 22 million barrels per day,0
using the name of ibrahim babangida nigerias former military leader a twitter user in a series of viral tweets showed support for former president olusegun obasanjos public endorsement of peter obi the presidential candidate of the labour party,0
when the rice took place in 1980 i was only 13 years old said president weah on monday january 30 2023 during his final state of the nation address for his first term,0
modou mbowe the primary suspect of phone theft in nyofelleh village is a police officer,1
a whatsapp message containing a link to a website purporting to be the british multinational oil and gas company shell claims that the company offers jobs for skilled and unskilled labourers,0
facebook user alleged that peter obi announced aisha yesufu as his vice presidential candidate,0
social media especially twitter was awash with claims that popular nigerian songstress tems was the first nigerian female artiste to win a grammy award,0
a user on twitter shared a picture of nollywood actor osita iheme dressed in the colours of the biafran flag to show support for the secessionist group,0
the doctortopatient ratio under george weah is one to 20000 according to activist martin kollie,0
a page on facebook posted a video alleging a shootout between men of the nigeria police force and a gang group,0
ouroboros occult vector is an occult sign and tinubus cap suggests he is a member,0
a viral whatsapp message claims that the australian government has announced visa sponsorship and jobs in australia for 2023,0
wash commission head says weahs administration reduced open defecation from 42 in 2018 to 38,0
when i came into office in 2018 only 16 of sierra leoneans had access to electricity said president julius maada bio,0
todays inflation rate is around 16 whereas under the peoples democratic party pdp administration it remained in the single digits,0
dubai is the most visited place on earth talk show host,0
a viral tweet stated that no nigerian university had developed a maize seed for commercial purposes,0
nigerian soldiers burn young men alive in orsu ihiteukwa in imo state,0
the last fivedigit of the vin makes you eligible to vote,0
consumption of meat and dairy products affects climate change,1
labour party presidential candidate claimed that apart from venezuela nigeria is the only opec nation not meeting its quota,0
nigerias average life expectancy is about 50something years and the global average is 72 years,1
63 per cent of nigerians are poor,1
nigeria has about 60 per cent of youth unemployment,0
peter obi claimed he was awarded the best governor in millenium development goals mdgs,1
there are 20 million outofschool children in northern nigeria,0
